what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946355307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946358526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946365229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1363946365245
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946367838
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1363946387682
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1363946387682
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1363946388244
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1363946388291
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1363946388291
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1363946388400
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1363946388697
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946389619
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946389682
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1363946393666
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946393681
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1363946395385
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946395400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946406509
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946407759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946408619
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946410744
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946410790
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946411900
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946411931
error,log,,,"main4.xml: Failed to convert @drawable/mklogo-2 into a drawable",1363946412915
error,log,,,"main4.xml: Failed to convert @drawable/mklogo-1 into a drawable",1363946412915
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946412947
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946412978
error,log,,,"main5.xml: Dimension ""200"" in attribute ""layout_height"" is missing unit!",1363946413697
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946413728
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946413743
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946419275
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946420306
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946421712
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946422478
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946425696
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1363946427196
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946428759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946433665
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946442821
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946445321
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946448852
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946455492
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946459211
error,log,,,"main4.xml: Failed to convert @drawable/mklogo-2 into a drawable",1363946462461
error,log,,,"main4.xml: Failed to convert @drawable/mklogo-1 into a drawable",1363946462461
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946463727
error,log,,,"main5.xml: Dimension ""200"" in attribute ""layout_height"" is missing unit!",1363946467211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946484960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946507460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946508491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946513976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946526304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1363946526304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946528945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946544914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946549289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946560649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1363946560664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946564868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946595056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946602541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946604400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946610431
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946611181
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946621541
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946641651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946646229
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946668730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946675714
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946683730
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946691433
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946691496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946696824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946708903
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946708918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946712637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946715778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1363946715793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946719403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946786717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946789670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946806014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1363946806061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946809342
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946813030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946813030
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946813046
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946813092
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1363946818811
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1363946818842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946822592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946822592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946822686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946827452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946831108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946832764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946837748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946844420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946859170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946883045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946891560
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946891560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946893263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946906279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1363946906294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946910201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946917732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1363946917747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946923529
error,log,,,"Internal Error",1363946925216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363946925732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946925747
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946970825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363946972419
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363946975372
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363946982278
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363947001840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947003121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947004809
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947009262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947025996
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1363947026012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947032511
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363947046293
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947054183
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363947055714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947156759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947156759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947156837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947176337
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947180181
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947183071
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947185384
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947189883
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947206602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947224211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947278131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947280694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947360176
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363947363191
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1363947366223
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363947378879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947380191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947382160
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1363947382191
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363947384144
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1363947387191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947387863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947393925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947399362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947403190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947403800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363947408065
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363947408081
