what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1366284034448
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366284034448
java.version,sysinfo,,,"1.6.0_12",1366284034448
java.vm.info,sysinfo,,,"mixed mode",1366284034448
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1366284034448
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366284034448
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366284034448
java.vm.specification.version,sysinfo,,,"1.0",1366284034448
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366284034448
java.vm.version,sysinfo,,,"11.2-b01",1366284034448
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366284034464
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1366284034886
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1366284035011
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1366284035261
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1366284035339
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1366284035464
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1366284035479
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1366284035479
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1366284035495
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1366284035495
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1366284035526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284036292
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1366284039807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284040104
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1366284040323
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1366284040339
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1366284040354
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1366284040370
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1366284040448
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1366284040729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284042511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284044886
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1366284044901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1366284044901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284048839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284063604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1366284063604
error,log,,,"",1366284063620
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1366284063807
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1366284063839
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1366284071370
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1366284071448
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1366284071448
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1366284071651
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1366284071745
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1366284072307
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1366284072401
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1366284072417
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1366284072854
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1366284073151
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1366284073198
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366284073479
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366284074042
error,log,,,"key.xml: Dimension ""150"" in attribute ""layout_width"" is missing unit!",1366284088198
error,log,,,"key.xml: Dimension ""150"" in attribute ""layout_width"" is missing unit!",1366284088214
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1366284099995
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1366284100042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366284116354
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366284118948
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1366284121979
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1366284122057
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1366284122073
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1366284122104
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1366284122120
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1366284122198
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1366284122354
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1366284122698
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1366284122729
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1366284122729
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1366284122761
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1366284122776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284122886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284128386
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1366284128589
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1366284132839
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366284133182
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1366284133339
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1366284133354
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1366284133370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284138823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284172542
started,bundle,com.android.ide.eclipse.ndk,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ndk",1366284174932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284182682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284210276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284210714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284212198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284213120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284213136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284213214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284229026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284230042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284230042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284230120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284240573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284241511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284241511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284241870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284327214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284329542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284329917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284562636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284563120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284693526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284709339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284710886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284712901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284825495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366284827917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366284862682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285046886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285061682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285072401
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366285072479
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366285072495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1366285072495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1366285072495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285075807
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1366285081182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285140089
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366285157729
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366285161448
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285163573
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285163604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285190354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285191776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285192214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285193604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285215682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285215682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285216057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285367511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285369104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285820151
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366285823354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285823964
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366285865401
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285873495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285873526
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366285880823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285894901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285894901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285895042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285902542
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366285904511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285908292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285925448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285927245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285934198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285934917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285934932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366285935276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286009589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286015386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286020151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286287073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286288182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286304354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286306011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286308370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286313307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286567354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286571667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286571682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286574089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286575448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286586573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286591839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286593136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286654948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286659479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286659839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286701011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286702026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286702026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286702073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286717182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286721589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286778026
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366286778042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366286780292
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1366288490125
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1366288490125
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1366288490140
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1366288490140
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1366288490156
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1366288490171
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1366288490171
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1366288490171
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1366288490187
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1366288490203
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1366288490203
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1366288490203
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1366288490218
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1366288490234
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1366288490265
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1366288490281
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1366288490296
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1366288490296
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1366288490328
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1366288490328
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1366288490343
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1366288490343
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1366288490343
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1366288490359
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1366288490359
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1366288490375
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1366288490375
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1366288490390
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1366288490406
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1366288490406
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1366288490421
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1366288490421
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1366288490437
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1366288490437
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1366288490468
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1366288490468
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1366288490468
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1366288490484
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1366288490484
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1366288490500
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1366288490515
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1366288490531
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1366288490546
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1366288490546
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1366288490562
